path,size_bytes,mtime,ext,top_dir
三大法人買賣超/taifex_total_table/taifex_total_table_20260101_20260417_long_utf8.csv,21595,2026-04-17T16:58:53.086617,.csv,三大法人買賣超
DATA_BY_SYMBOL/NQ/NQ_1_hour.parquet,20279,2026-05-13T06:24:22.731738,.parquet,DATA_BY_SYMBOL
三大法人買賣超/taifex_total_table/taifex_total_table_20260101_20260417_raw_cp950.csv,19632,2026-04-17T16:58:53.081107,.csv,三大法人買賣超
reference/calendar_xtai.parquet,19472,2026-05-13T10:51:33.400495,.parquet,reference
DATA_BY_SYMBOL/ES/ES_1_hour.parquet,19397,2026-05-13T06:24:25.889901,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/QQQ/QQQ_1_hour.parquet,19318,2026-05-13T06:24:19.431744,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/YM/YM_1_hour.parquet,19310,2026-05-13T06:24:24.529963,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/SPY/SPY_1_hour.parquet,19302,2026-05-13T06:24:21.277869,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/DIA/DIA_1_hour.parquet,19147,2026-05-13T06:24:20.546726,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/SPX/SPX_1_hour.parquet,15145,2026-05-13T06:24:27.226078,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/QQQ/QQQ_1_day.parquet,11261,2026-05-13T06:24:19.440059,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/SPX/SPX_1_day.parquet,11240,2026-05-13T06:24:27.232785,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/DIA/DIA_1_day.parquet,11236,2026-05-13T06:24:20.556383,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/SPY/SPY_1_day.parquet,11231,2026-05-13T06:24:21.285458,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/NQ/NQ_1_day.parquet,11187,2026-05-13T06:24:22.740078,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/ES/ES_1_day.parquet,11175,2026-05-13T06:24:25.901399,.parquet,DATA_BY_SYMBOL
DATA_BY_SYMBOL/YM/YM_1_day.parquet,11173,2026-05-13T06:24:24.539468,.parquet,DATA_BY_SYMBOL
reference/symbol_map.parquet,10302,2026-05-13T10:51:29.762229,.parquet,reference
reference/contract_specs.parquet,8468,2026-05-13T10:51:29.749611,.parquet,reference
SUPPLEMENT/TWSE/bfi_classn_daily.parquet,5683,2026-05-10T10:17:25.938257,.parquet,SUPPLEMENT
三大法人買賣超/twse_market_scale/twse_market_scale_daily.csv,4826,2026-04-20T23:16:21.459673,.csv,三大法人買賣超
SUPPLEMENT/TWSE/market_summary_daily.parquet,4400,2026-05-10T10:17:25.829192,.parquet,SUPPLEMENT
ES/2010.parquet,4201,2026-05-01T13:09:44,.parquet,ES
NQ/2010.parquet,4201,2026-05-01T13:09:42,.parquet,NQ
SUPPLEMENT/TWSE/_bronze/fmtqik_20220301_raw.json,3879,2026-05-10T09:48:33.762954,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20201201_raw.json,3877,2026-05-10T09:48:33.051979,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20220801_raw.json,3875,2026-05-10T09:48:33.960995,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20200701_raw.json,3872,2026-05-10T09:48:32.769231,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20230301_raw.json,3870,2026-05-10T09:48:34.351502,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20210701_raw.json,3752,2026-05-10T09:48:33.340482,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20210801_raw.json,3737,2026-05-10T09:48:33.382013,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20221201_raw.json,3737,2026-05-10T09:48:34.245762,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20200301_raw.json,3736,2026-05-10T09:48:32.555366,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20210301_raw.json,3736,2026-05-10T09:48:33.196007,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20230801_raw.json,3734,2026-05-10T09:48:34.546187,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20221101_raw.json,3733,2026-05-10T09:48:34.206977,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20240101_raw.json,3733,2026-05-10T09:48:34.727745,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20200901_raw.json,3732,2026-05-10T09:48:32.856074,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20211101_raw.json,3731,2026-05-10T09:48:33.539111,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20211201_raw.json,3731,2026-05-10T09:48:33.602041,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20230501_raw.json,3729,2026-05-10T09:48:34.434833,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20231101_raw.json,3727,2026-05-10T09:48:34.655216,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20210501_raw.json,3620,2026-05-10T09:48:33.267814,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20220601_raw.json,3608,2026-05-10T09:48:33.887234,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20220901_raw.json,3604,2026-05-10T09:48:34.055110,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20220701_raw.json,3601,2026-05-10T09:48:33.926278,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20210601_raw.json,3600,2026-05-10T09:48:33.303701,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20220501_raw.json,3599,2026-05-10T09:48:33.846710,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20200801_raw.json,3597,2026-05-10T09:48:32.807353,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20230701_raw.json,3593,2026-05-10T09:48:34.510633,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20201101_raw.json,3592,2026-05-10T09:48:32.929557,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20231201_raw.json,3584,2026-05-10T09:48:34.690724,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20221001_raw.json,3462,2026-05-10T09:48:34.166459,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20210101_raw.json,3459,2026-05-10T09:48:33.088645,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20210901_raw.json,3457,2026-05-10T09:48:33.422703,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20231001_raw.json,3456,2026-05-10T09:48:34.620924,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20230901_raw.json,3454,2026-05-10T09:48:34.585325,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20211001_raw.json,3452,2026-05-10T09:48:33.466593,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20200401_raw.json,3450,2026-05-10T09:48:32.646560,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20200501_raw.json,3449,2026-05-10T09:48:32.690694,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20230601_raw.json,3449,2026-05-10T09:48:34.475133,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20200601_raw.json,3447,2026-05-10T09:48:32.729213,.json,SUPPLEMENT
SUPPLEMENT/TWSE/margin_balance_daily.parquet,3372,2026-05-10T10:17:25.897563,.parquet,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20210401_raw.json,3326,2026-05-10T09:48:33.231993,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20220401_raw.json,3321,2026-05-10T09:48:33.803540,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20201001_raw.json,3310,2026-05-10T09:48:32.891445,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20200201_raw.json,3309,2026-05-10T09:48:32.497801,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20220101_raw.json,3173,2026-05-10T09:48:33.655326,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20230201_raw.json,3172,2026-05-10T09:48:34.314365,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20230401_raw.json,3027,2026-05-10T09:48:34.392370,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20220201_raw.json,2751,2026-05-10T09:48:33.700912,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20200101_raw.json,2735,2026-05-10T09:48:32.456791,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20210201_raw.json,2468,2026-05-10T09:48:33.160269,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20230101_raw.json,2464,2026-05-10T09:48:34.279805,.json,SUPPLEMENT
SUPPLEMENT/TWSE/_bronze/fmtqik_20240201_raw.json,2463,2026-05-10T09:48:34.834795,.json,SUPPLEMENT
三大法人買賣超/twse_bfi82u/twse_bfi82u_combined_long_utf8.csv,2022,2026-04-17T17:06:21.198921,.csv,三大法人買賣超
三大法人買賣超/twse_bfi82u/raw_json/20260415.json,2010,2026-04-17T17:06:18.538793,.json,三大法人買賣超
三大法人買賣超/twse_bfi82u/raw_json/20260416.json,2009,2026-04-17T17:06:19.880757,.json,三大法人買賣超
三大法人買賣超/twse_bfi82u/raw_json/20260414.json,2008,2026-04-17T17:06:17.195182,.json,三大法人買賣超
日k 期貨tquant lab/TWN_AFUTR_欄位說明.csv,1891,2026-05-10T00:52:47.552323,.csv,日k 期貨tquant lab
三大法人買賣超/taifex_total_table/taifex_total_table_download_report.json,1588,2026-04-17T16:58:53.103157,.json,三大法人買賣超
三大法人買賣超/twse_bfi82u/twse_bfi82u_combined_wide_utf8.csv,1221,2026-04-17T17:06:21.202299,.csv,三大法人買賣超
三大法人買賣超/twse_bfi82u/download_manifest.csv,1175,2026-04-17T17:06:19.880757,.csv,三大法人買賣超
三大法人買賣超/twse_bfi82u/raw_csv/20260415.csv,1024,2026-04-17T17:05:33.564474,.csv,三大法人買賣超
三大法人買賣超/twse_bfi82u/raw_csv/20260416.csv,1023,2026-04-17T17:05:35.236944,.csv,三大法人買賣超
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260210_raw.csv,777,2026-05-10T09:45:43.100022,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260414_raw.csv,777,2026-05-10T09:47:44.026175,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260413_raw.csv,776,2026-05-10T09:47:41.609232,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240715_raw.csv,774,2026-05-10T09:27:26.220445,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251117_raw.csv,774,2026-05-10T09:42:57.342182,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260316_raw.csv,774,2026-05-10T09:46:47.656237,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250217_raw.csv,772,2026-05-10T09:34:22.514821,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250519_raw.csv,772,2026-05-10T09:37:15.890077,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251013_raw.csv,772,2026-05-10T09:41:50.071213,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251118_raw.csv,772,2026-05-10T09:43:00.063744,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240712_raw.csv,771,2026-05-10T09:27:23.523698,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240716_raw.csv,771,2026-05-10T09:27:29.006051,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250714_raw.csv,771,2026-05-10T09:39:01.491165,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251215_raw.csv,771,2026-05-10T09:43:50.131335,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260317_raw.csv,771,2026-05-10T09:46:50.289477,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250411_raw.csv,770,2026-05-10T09:36:07.223350,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250613_raw.csv,770,2026-05-10T09:38:04.940383,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250616_raw.csv,770,2026-05-10T09:38:07.602224,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251014_raw.csv,770,2026-05-10T09:41:52.799937,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260211_raw.csv,770,2026-05-10T09:45:45.657918,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260304_raw.csv,770,2026-05-10T09:46:25.673427,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260309_raw.csv,770,2026-05-10T09:46:34.533751,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260408_raw.csv,770,2026-05-10T09:47:33.392390,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240116_raw.csv,769,2026-05-10T09:21:40.344721,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241119_raw.csv,769,2026-05-10T09:31:31.866849,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250408_raw.csv,769,2026-05-10T09:35:58.786067,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250819_raw.csv,769,2026-05-10T09:40:08.905423,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240514_raw.csv,768,2026-05-10T09:25:30.385885,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240816_raw.csv,768,2026-05-10T09:28:33.818681,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250617_raw.csv,768,2026-05-10T09:38:10.683004,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250715_raw.csv,768,2026-05-10T09:39:04.067373,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250818_raw.csv,768,2026-05-10T09:40:06.413366,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250915_raw.csv,768,2026-05-10T09:40:58.841545,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230620_raw.csv,767,2026-05-10T09:14:56.494526,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230814_raw.csv,767,2026-05-10T09:16:45.706951,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240115_raw.csv,767,2026-05-10T09:21:37.798756,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240806_raw.csv,767,2026-05-10T09:28:11.738034,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250716_raw.csv,767,2026-05-10T09:39:06.498434,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260206_raw.csv,767,2026-05-10T09:45:37.636721,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260305_raw.csv,767,2026-05-10T09:46:28.767618,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260415_raw.csv,767,2026-05-10T09:47:46.434763,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230516_raw.csv,766,2026-05-10T09:13:47.884887,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230815_raw.csv,766,2026-05-10T09:16:48.398154,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240617_raw.csv,766,2026-05-10T09:26:33.590387,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240709_raw.csv,766,2026-05-10T09:27:15.552574,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240717_raw.csv,766,2026-05-10T09:27:31.733756,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240807_raw.csv,766,2026-05-10T09:28:14.510072,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240821_raw.csv,766,2026-05-10T09:28:41.745804,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240916_raw.csv,766,2026-05-10T09:29:30.368271,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241217_raw.csv,766,2026-05-10T09:32:25.018472,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250113_raw.csv,766,2026-05-10T09:33:16.309574,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250415_raw.csv,766,2026-05-10T09:36:12.577776,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250520_raw.csv,766,2026-05-10T09:37:18.704551,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250711_raw.csv,766,2026-05-10T09:38:58.719785,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250820_raw.csv,766,2026-05-10T09:40:11.572542,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250912_raw.csv,766,2026-05-10T09:40:56.031744,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260302_raw.csv,766,2026-05-10T09:46:20.157685,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260310_raw.csv,766,2026-05-10T09:46:37.402284,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260423_raw.csv,766,2026-05-10T09:48:01.371529,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240416_raw.csv,765,2026-05-10T09:24:37.084499,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240723_raw.csv,765,2026-05-10T09:27:42.831898,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240809_raw.csv,765,2026-05-10T09:28:19.842630,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240820_raw.csv,765,2026-05-10T09:28:39.130641,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241014_raw.csv,765,2026-05-10T09:30:22.274821,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241015_raw.csv,765,2026-05-10T09:30:24.940625,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241120_raw.csv,765,2026-05-10T09:31:34.699499,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250416_raw.csv,765,2026-05-10T09:36:15.231610,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250521_raw.csv,765,2026-05-10T09:37:21.426539,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250618_raw.csv,765,2026-05-10T09:38:13.255133,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250729_raw.csv,765,2026-05-10T09:39:30.029682,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251022_raw.csv,765,2026-05-10T09:42:09.191461,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251230_raw.csv,765,2026-05-10T09:44:20.838109,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260223_raw.csv,765,2026-05-10T09:46:06.344970,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260311_raw.csv,765,2026-05-10T09:46:39.942289,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260325_raw.csv,765,2026-05-10T09:47:06.547577,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260401_raw.csv,765,2026-05-10T09:47:20.232277,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260410_raw.csv,765,2026-05-10T09:47:38.901518,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260422_raw.csv,765,2026-05-10T09:47:58.916320,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260427_raw.csv,765,2026-05-10T09:48:06.581447,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230717_raw.csv,764,2026-05-10T09:15:50.309530,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231114_raw.csv,764,2026-05-10T09:19:41.618774,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231215_raw.csv,764,2026-05-10T09:20:43.425152,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240117_raw.csv,764,2026-05-10T09:21:42.953262,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240318_raw.csv,764,2026-05-10T09:23:39.248712,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240319_raw.csv,764,2026-05-10T09:23:41.730305,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240415_raw.csv,764,2026-05-10T09:24:34.487023,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240606_raw.csv,764,2026-05-10T09:26:15.980193,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240704_raw.csv,764,2026-05-10T09:27:08.180657,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240802_raw.csv,764,2026-05-10T09:28:06.155865,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241016_raw.csv,764,2026-05-10T09:30:27.609663,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241118_raw.csv,764,2026-05-10T09:31:29.214868,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250116_raw.csv,764,2026-05-10T09:33:24.542657,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250219_raw.csv,764,2026-05-10T09:34:27.903210,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250317_raw.csv,764,2026-05-10T09:35:16.680978,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250318_raw.csv,764,2026-05-10T09:35:19.351418,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250414_raw.csv,764,2026-05-10T09:36:09.950050,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250603_raw.csv,764,2026-05-10T09:37:44.995474,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250627_raw.csv,764,2026-05-10T09:38:32.028552,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250701_raw.csv,764,2026-05-10T09:38:37.716732,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250718_raw.csv,764,2026-05-10T09:39:11.506355,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250801_raw.csv,764,2026-05-10T09:39:37.737135,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251015_raw.csv,764,2026-05-10T09:41:55.521266,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260119_raw.csv,764,2026-05-10T09:44:59.452098,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260120_raw.csv,764,2026-05-10T09:45:02.282325,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260121_raw.csv,764,2026-05-10T09:45:05.174232,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260209_raw.csv,764,2026-05-10T09:45:40.395180,.csv,SUPPLEMENT
